chr1	1850000	2450000	0	37
chr1	2450000	3800000	0.8568290196912052	49
chr1	3800000	5400000	0.844938884157584	76
chr1	5400000	6050000	0	108
chr1	6050000	6650000	0	121
chr1	6650000	7850000	0.8914213562373094	133
chr1	7850000	8450000	0	157
chr1	8450000	9000000	0	169
chr1	9000000	9700000	0	180
chr1	9700000	10450000	0	194
chr1	10450000	11150000	0	209
chr1	11150000	11900000	0	223
chr1	11900000	12850000	0.745812289025486	238
chr1	12850000	13450000	0	257
chr1	13450000	13900000	0	269
chr1	13900000	14350000	0	278
chr1	14350000	15100000	0	287
chr1	15100000	15900000	0	302
chr1	15900000	16700000	0	318
chr1	16700000	17350000	0	334
chr1	17350000	17850000	0	347
chr1	17850000	18550000	0	357
chr1	18550000	19300000	0	371
chr1	19300000	20100000	0	386
chr1	20100000	20950000	0	402
chr1	20950000	21600000	0	419
chr1	21600000	22000000	0	432
chr1	22000000	22350000	0	440
chr1	22350000	22950000	0	447
chr1	22950000	23350000	0	459
chr1	23350000	24100000	0	467
chr1	24100000	25050000	0.9267766952966369	482
chr1	25050000	25600000	0	501
chr1	25600000	26250000	0	512
chr1	26250000	26800000	0	525
chr1	26800000	27300000	0	536
chr1	27300000	28100000	0	546
chr1	28100000	28550000	0	562
chr1	28550000	29000000	0	571
chr1	29000000	29650000	0	580
chr1	29650000	30150000	0	593
chr1	30150000	31250000	1.0	603
chr1	31250000	32050000	0	625
chr1	32050000	32700000	0	641
chr1	32700000	33400000	0	654
chr1	33400000	34050000	0	668
chr1	34050000	35250000	0.9385792883888842	681
chr1	35250000	36450000	0.7722854315746106	705
chr1	36450000	36950000	0	729
chr1	36950000	37900000	0.9511844635310913	739
chr1	37900000	38450000	0	758
chr1	38450000	39400000	0.6421334847649001	769
chr1	39400000	40400000	0.8744743347942345	788
chr1	40400000	41000000	0	808
chr1	41000000	41550000	0	820
chr1	41550000	41850000	0	831
chr1	41850000	42550000	0	837
chr1	42550000	43150000	0	851
chr1	43150000	43700000	0	863
chr1	43700000	44000000	0	874
chr1	44000000	44550000	0	880
chr1	44550000	45250000	0	891
chr1	45250000	46000000	0	905
chr1	46000000	46800000	0	920
chr1	46800000	47650000	0	936
chr1	47650000	48500000	0	953
chr1	48500000	49300000	0	970
chr1	49300000	50750000	0.8828427124746189	986
chr1	50750000	51750000	0.921030513642851	1015
chr1	51750000	52400000	0	1035
chr1	52400000	53250000	0	1048
chr1	53250000	53750000	0	1065
chr1	53750000	54400000	0	1075
chr1	54400000	55550000	1.0	1088
chr1	55550000	56400000	0	1111
chr1	56400000	57250000	0	1128
chr1	57250000	59100000	0.8249850015401775	1145
chr1	59100000	59700000	0	1182
chr1	59700000	60350000	0	1194
chr1	60350000	61300000	0.7071067811865475	1207
chr1	61300000	62000000	0	1226
chr1	62000000	62500000	0	1240
chr1	62500000	62800000	0	1250
chr1	62800000	63300000	0	1256
chr1	63300000	64000000	0	1266
chr1	64000000	64750000	0	1280
chr1	64750000	66200000	0.7153567894682633	1295
chr1	66200000	67150000	0.9023689270621824	1324
chr1	67150000	67950000	0	1343
chr1	67950000	69000000	0.8326324463923127	1359
chr1	69000000	69700000	0	1380
chr1	69700000	71000000	0.7721941631450924	1394
chr1	71000000	71550000	0	1420
chr1	71550000	72000000	0	1431
chr1	72000000	72550000	0	1440
chr1	72550000	73150000	0	1451
chr1	73150000	74400000	0.9414213562373096	1463
chr1	74400000	75150000	0	1488
chr1	75150000	76200000	0.8002191388837804	1503
chr1	76200000	77550000	0.8851100286299705	1524
chr1	77550000	78500000	1.0	1551
chr1	78500000	79200000	0	1570
chr1	79200000	79850000	0	1584
chr1	79850000	80650000	0	1597
chr1	80650000	81250000	0	1613
chr1	81250000	81900000	0	1625
chr1	81900000	82450000	0	1638
chr1	82450000	84300000	0.7632025007949284	1649
chr1	84300000	85650000	0.7934327749393864	1686
chr1	85650000	86150000	0	1713
chr1	86150000	86850000	0	1723
chr1	86850000	87150000	0	1737
chr1	87150000	87650000	0	1743
chr1	87650000	88600000	0.8535533905932737	1753
chr1	88600000	89350000	0	1772
chr1	89350000	90000000	0	1787
chr1	90000000	90550000	0	1800
chr1	90550000	91050000	0	1811
chr1	91050000	91850000	0	1821
chr1	91850000	92450000	0	1837
chr1	92450000	93300000	0	1849
chr1	93300000	94350000	0.8535533905932737	1866
chr1	94350000	94900000	0	1887
chr1	94900000	95650000	0	1898
chr1	95650000	96550000	1.0	1913
chr1	96550000	97350000	0	1931
chr1	97350000	98400000	1.0	1947
chr1	98400000	99050000	0	1968
chr1	99050000	99600000	0	1981
chr1	99600000	100200000	0	1992
chr1	100200000	100850000	0	2004
chr1	100850000	101350000	0	2017
chr1	101350000	101950000	0	2027
chr1	101950000	103100000	0.9023689270621824	2039
chr1	103100000	103650000	0	2062
chr1	103650000	104100000	0	2073
chr1	104100000	107800000	0.6869247765215323	2082
chr1	107800000	108850000	0.9414213562373096	2156
chr1	108850000	109150000	0	2177
chr1	109150000	109500000	0	2183
chr1	109500000	110050000	0	2190
chr1	110050000	110600000	0	2201
chr1	110600000	111200000	0	2212
chr1	111200000	111900000	0	2224
chr1	111900000	112400000	0	2238
chr1	112400000	112900000	0	2248
chr1	112900000	113250000	0	2258
chr1	113250000	113650000	0	2265
chr1	113650000	114400000	0	2273
chr1	114400000	115500000	0.9375	2288
chr1	115500000	116250000	0	2310
chr1	116250000	117150000	0.7722854315746106	2325
chr1	117150000	118550000	0.8523754022338279	2343
chr1	118550000	119450000	0.8535533905932737	2371
chr1	119450000	120150000	0	2389
chr1	120150000	120700000	0	2403
chr1	145400000	146100000	0	2908
chr1	146100000	147800000	0.7216966071075135	2922
chr1	147800000	148300000	0	2956
chr1	148300000	149200000	0	2966
chr1	149200000	149750000	0	2984
chr1	149750000	150300000	0	2995
chr1	150300000	151100000	0	3006
chr1	151100000	151950000	0	3022
chr1	151950000	152550000	0	3039
chr1	152550000	153350000	0	3051
chr1	153350000	154250000	1.0	3067
chr1	154250000	155100000	0	3085
chr1	155100000	155850000	0	3102
chr1	155850000	156250000	0	3117
chr1	156250000	157000000	0	3125
chr1	157000000	158150000	0.8169417382415922	3140
chr1	158150000	159150000	0.9166666666666666	3163
chr1	159150000	159850000	0	3183
chr1	159850000	160400000	0	3197
chr1	160400000	161100000	0	3208
chr1	161100000	162500000	0.8137251634420146	3222
chr1	162500000	163400000	0.6421334847649001	3250
chr1	163400000	164350000	1.0	3268
chr1	164350000	165000000	0	3287
chr1	165000000	165600000	0	3300
chr1	165600000	165900000	0	3312
chr1	165900000	166850000	1.0	3318
chr1	166850000	167600000	0	3337
chr1	167600000	168200000	0	3352
chr1	168200000	169450000	0.8446148857984959	3364
chr1	169450000	169800000	0	3389
chr1	169800000	170850000	0.9999999999999999	3396
chr1	170850000	171450000	0	3417
chr1	171450000	172600000	0.801776695296637	3429
chr1	172600000	173300000	0	3452
chr1	173300000	174100000	0	3466
chr1	174100000	175050000	0.7632455532033676	3482
chr1	175050000	175800000	0	3501
chr1	175800000	176300000	0	3516
chr1	176300000	176850000	0	3526
chr1	176850000	177400000	0	3537
chr1	177400000	177900000	0	3548
chr1	177900000	178400000	0	3558
chr1	178400000	179750000	0.6193212598776419	3568
chr1	179750000	180350000	0	3595
chr1	180350000	181200000	0	3607
chr1	181200000	181950000	0	3624
chr1	181950000	182800000	0	3639
chr1	182800000	183450000	0	3656
chr1	183450000	184000000	0	3669
chr1	184000000	184700000	0	3680
chr1	184700000	185150000	0	3694
chr1	185150000	185650000	0	3703
chr1	185650000	186300000	0	3713
chr1	186300000	187100000	0	3726
chr1	187100000	187900000	0	3742
chr1	187900000	188700000	0	3758
chr1	188700000	189350000	0	3774
chr1	189350000	190450000	0.790790557990391	3787
chr1	190450000	191150000	0	3809
chr1	191150000	191800000	0	3823
chr1	191800000	192400000	0	3836
chr1	192400000	193100000	0	3848
chr1	193100000	194400000	0.9122677996249966	3862
chr1	194400000	195850000	0.9633883476483185	3888
chr1	195850000	196750000	0.6551281440492296	3917
chr1	196750000	197400000	0	3935
chr1	197400000	197950000	0	3948
chr1	197950000	198650000	0	3959
chr1	198650000	199550000	0.8535533905932737	3973
chr1	199550000	200100000	0	3991
chr1	200100000	200550000	0	4002
chr1	200550000	200950000	0	4011
chr1	200950000	201350000	0	4019
chr1	201350000	202000000	0	4027
chr1	202000000	202900000	0.9267766952966369	4040
chr1	202900000	203750000	0	4058
chr1	203750000	204450000	0	4075
chr1	204450000	205000000	0	4089
chr1	205000000	205800000	0	4100
chr1	205800000	206650000	0	4116
chr1	206650000	207150000	0	4133
chr1	207150000	207850000	0	4143
chr1	207850000	208550000	0	4157
chr1	208550000	209300000	0	4171
chr1	209300000	209900000	0	4186
chr1	209900000	210500000	0	4198
chr1	210500000	211400000	1.0	4210
chr1	211400000	212700000	1.0	4228
chr1	212700000	213300000	0	4254
chr1	213300000	214350000	0.9414213562373096	4266
chr1	214350000	214800000	0	4287
chr1	214800000	215800000	0.7612038749637413	4296
chr1	215800000	216900000	0.7153567894682633	4316
chr1	216900000	217950000	1.0	4338
chr1	217950000	218450000	0	4359
chr1	218450000	219300000	0	4369
chr1	219300000	220150000	0	4386
chr1	220150000	220950000	0	4403
chr1	220950000	221600000	0	4419
chr1	221600000	222750000	0.9281725989548082	4432
chr1	222750000	223300000	0	4455
chr1	223300000	223900000	0	4466
chr1	223900000	224600000	0	4478
chr1	224600000	225550000	0.702496758077721	4492
chr1	225550000	226300000	0	4511
chr1	226300000	227150000	0	4526
chr1	227150000	227700000	0	4543
chr1	227700000	228250000	0	4554
chr1	228250000	228750000	0	4565
chr1	228750000	229700000	0.5514401255621684	4575
chr1	229700000	230550000	0	4594
chr1	230550000	231400000	0	4611
chr1	231400000	231850000	0	4628
chr1	231850000	232750000	0.7071067811865475	4637
chr1	232750000	233450000	0	4655
chr1	233450000	234550000	1.0	4669
chr1	234550000	235300000	0	4691
chr1	235300000	236200000	0.882842712474619	4706
chr1	236200000	236800000	0	4724
chr1	236800000	237800000	0.824535599249993	4736
chr1	237800000	238400000	0	4756
chr1	238400000	239150000	0	4768
chr1	239150000	240150000	0.9414213562373095	4783
chr1	240150000	240950000	0	4803
chr1	240950000	241600000	0	4819
chr1	241600000	242200000	0	4832
chr1	242200000	243350000	0.6684163927288398	4844
chr1	243350000	244000000	0	4867
chr1	244000000	244550000	0	4880
chr1	244550000	245250000	0	4891
chr1	245250000	246200000	0.882842712474619	4905
chr1	246200000	246950000	0	4924
