chr1	4300000	4760000	-1	-1	-1	-1	-1	-1	-1	-1
chr1	4760000	6500000	0.378758223062	0.300489603025	0.377563327032	0.314470132325	0.301644612476	0.433111909263	0.574568241966	0.5245731569
chr1	6500000	6960000	0.885813218391	1.01113505747	1.07742720307	1.00902720307	0.988285153257	0.887441954023	1.06271139847	0.878112356322
chr1	6960000	7200000	2.29020108696	2.2698423913	2.84279891304	2.0161673913	2.06197445652	2.23633206522	2.63487608696	2.19852173913
chr1	7200000	7360000	1.08315384615	1.02210683761	1.00763461538	1.27493183761	1.26675897436	1.10535384615	0.961248717949	0.572503632479
chr1	7360000	8920000	1.184615625	1.117609375	1.003253125	1.36954375	1.3942525	1.1700346875	0.9311096875	0.506266875
chr1	8920000	9720000	0.142637771203	0.157773175542	0.154588757396	0.129378698225	0.109174260355	0.164220118343	0.185118047337	0.123733629191
chr1	9720000	9980000	1.04957431818	1.13903863636	1.25931590909	1.04295295455	1.03589386364	1.11248068182	1.27613681818	1.12603090909
chr1	9980000	10200000	0.884758090186	0.836787798408	1.05806366048	0.881522546419	0.871207161804	0.942756233422	1.2837867374	0.802663129973
chr1	10200000	10780000	0.346743123543	0.327987567988	0.356610722611	0.339212198912	0.325808391608	0.340132478632	0.381280652681	0.170812121212
chr1	10780000	13120000	0.262574860957	0.310483870968	0.194284649611	0.220170300334	0.186507452725	0.199008565072	0.245287541713	0.178802224694
chr1	13120000	13740000	0.3659002442	0.313419413919	0.302106013431	0.256926526252	0.289551068376	0.402878693529	0.520909310134	0.514438949939
chr1	13740000	14300000	1.27811428571	1.422546851	1.48488940092	1.48477511521	1.58444608295	1.16854423963	1.05475483871	0.492553917051
chr1	14300000	14720000	2.12600612245	2.2625127551	2.16807576531	2.12588520408	2.34404642857	2.07721122449	2.1530375	1.13265255102
chr1	14720000	15000000	0.547649659864	0.489080272109	0.771573061224	0.56128585034	0.567151564626	0.717691156463	0.85080462585	0.62361755102
chr1	15000000	15700000	2.0495265873	1.98198809524	2.52751944444	1.96928492063	2.22148531746	1.98926388889	1.76739801587	1.23026865079
chr1	15700000	16060000	1.21488301587	1.34545555556	1.59763333333	1.37108365079	1.49109634921	1.36730444444	1.25491650794	0.968453333333
chr1	16060000	16420000	1.80793518519	1.43080555556	1.74671080247	1.58629382716	1.70096574074	2.08579259259	2.21141944444	1.48100339506
chr1	16420000	16780000	2.22796604938	2.42385493827	2.51902469136	2.37736759259	2.17310524691	1.69851635802	1.78869537037	1.25235709877
chr1	16780000	17140000	0.916799537037	1.3285462963	1.22781064815	1.19999490741	1.18478287037	0.71260462963	0.746290740741	0.442769675926
chr1	17140000	17620000	0.607609383469	0.620204268293	0.549689363144	0.566418191057	0.61626504065	0.452683739837	0.508614634146	0.390152845528
chr1	17620000	20900000	0.0834315972222	0.06978125	0.0852534722222	0.0810722222222	0.0527402777778	0.0631430555556	0.0902864583333	0.0668361111111
chr1	20900000	21140000	0.370012864366	0.412100981559	0.432382361689	0.337508744795	0.350397754313	0.302562983343	0.27931302796	0.26300715348
chr1	21140000	21960000	0.468266540404	0.393996212121	0.349732323232	0.366479040404	0.352348232323	0.436552020202	0.520953030303	0.300846464646
chr1	21960000	23280000	0.497391260163	0.440004065041	0.468182926829	0.430595934959	0.395465650407	0.419214634146	0.430239837398	0.345741463415
chr1	23280000	23520000	1.45508080808	1.51573838384	1.33073030303	1.36208545455	1.44930080808	1.22057373737	1.41359161616	0.864834949495
chr1	23520000	23820000	1.54527440476	1.46660119048	1.69301190476	1.66322916667	1.5700202381	1.64602619048	2.02033511905	1.20153869048
chr1	23820000	24100000	2.62587878788	3.13906666667	3.04040606061	2.50002484848	2.37054666667	2.18486787879	2.43410606061	1.85927878788
chr1	24100000	24320000	0.393225703463	0.441377705628	0.5348495671	0.449041991342	0.448308441558	0.323365963203	0.398681493506	0.289753354978
chr1	24320000	26960000	0.270240056818	0.308910984848	0.216521780303	0.22809436553	0.245855208333	0.215979403409	0.273660085227	0.241924668561
chr1	26960000	30800000	0.116828719008	0.119084710744	0.131899449036	0.119148898072	0.080646969697	0.0889807162534	0.123761707989	0.0854473829201
chr1	30800000	31020000	0.320184375	0.334220833333	0.396647916667	0.418708802083	0.458572239583	0.38776421875	0.472627916667	0.363588854167
chr1	31020000	31220000	0.836858357771	0.908063049853	0.952020527859	0.939340469208	0.886111143695	0.767120967742	0.757402859238	0.49941414956
chr1	31220000	33700000	0.600586875	0.82296875	0.8116125	0.39586	0.415520625	0.594706875	0.432065	0.33825125
chr1	33700000	34020000	0.294060190616	0.332119501466	0.345093108504	0.395767155425	0.361824230205	0.434481928152	0.46973361437	0.39130931085
chr1	34020000	34460000	0.89427825	0.9531025	1.0125375	1.07521625	1.0144775	1.0257985	1.13312875	0.9593045
chr1	34460000	34960000	0.582826607539	0.72544789357	0.819040465632	0.745799667406	0.60307195122	0.581967738359	0.727063858093	0.590057206208
chr1	34960000	35780000	0.814763034483	0.867460689655	0.909490896552	0.807814482759	0.799554206897	0.619289241379	0.675540413793	0.399273241379
chr1	35780000	36360000	0.232589756098	0.251058536585	0.257877804878	0.176184878049	0.157914634146	0.141780731707	0.226209756098	0.340990487805
chr1	36360000	36560000	0.884665203762	1.10457680251	0.828434482759	0.725720062696	0.723861755486	0.82118369906	1.2138369906	1.19642225705
chr1	36560000	36780000	1.24846285714	1.33276	1.27642657143	1.04097171429	1.03201171429	1.17328857143	1.64095914286	1.33894657143
chr1	36780000	37480000	1.34210578512	1.27802479339	1.38082809917	1.45215289256	1.28410247934	1.53083553719	1.6917446281	1.41521487603
chr1	37480000	37700000	1.72975076923	1.57288461538	1.68607593407	1.65978252747	1.64744538462	1.77007549451	2.15809835165	1.66399395604
chr1	37700000	38220000	0.628913196481	0.450384164223	0.325639589443	0.40715601173	0.346059237537	0.472469208211	0.567084457478	0.553514076246
chr1	38220000	38840000	1.95200807692	1.62631923077	1.71344807692	1.60134692308	1.31907807692	1.76039038462	1.62347423077	1.31749538462
chr1	38840000	39040000	0.832427598566	0.658192353644	0.697444444444	0.852264755078	0.886388888889	0.919415173238	1.25060561529	1.06172413381
chr1	39040000	39580000	0.991982173913	0.803917391304	1.04843478261	0.796357826087	0.842182608696	1.11255521739	1.18825	1.24709304348
chr1	39580000	40040000	0.756603831418	0.760053639847	0.714236909323	0.662477650064	0.556312515964	0.697382630907	0.870141634738	0.604121200511
chr1	40040000	40620000	0.122233875236	0.0941939508507	0.122483818526	0.0910829111531	0.0933091871456	0.0973578071834	0.131462003781	0.102235349716
chr1	40620000	42920000	0.15796408046	0.148471264368	0.131921551724	0.1165	0.139254597701	0.260156609195	0.29006637931	0.290536781609
chr1	42920000	43160000	0.384157336957	0.471350815217	0.4745	0.34252173913	0.23784423913	0.153141875	0.192902336957	0.140507038043
chr1	43160000	43800000	1.31031333333	1.08157083333	1.23063166667	1.17424958333	1.42912	1.60510833333	2.00334583333	1.682855
chr1	43800000	44200000	0.4753253125	0.505603125	0.725865625	0.534005	0.357392916667	0.307008020833	0.3835990625	0.2907753125
chr1	44200000	44800000	0.366593214286	0.457891071429	0.4568125	0.44118625	0.328884285714	0.166762142857	0.189875178571	0.11201875
chr1	44800000	45360000	2.14700594203	2.4830942029	2.11107826087	2.34544362319	2.10576869565	1.13384898551	1.19833565217	0.69604
chr1	45360000	45820000	0.975050595238	1.20224404762	1.08656845238	1.05479434524	1.06950327381	0.677775892857	0.858261309524	0.556330654762
chr1	45820000	46060000	1.16898661327	1.15885125858	1.06683409611	0.973487757437	1.04255286041	1.04739702517	1.07973981693	0.842104576659
chr1	46060000	46820000	1.01088055556	0.972145833333	1.17208333333	1.01741319444	1.13849444444	1.57819652778	1.43723888889	0.988788194444
chr1	46820000	47060000	0.664435219899	0.67963482336	0.704654890651	0.652124669551	0.597168024513	0.532255155011	0.564526159577	0.558944989185
chr1	47060000	51440000	0.367132638889	0.414576388889	0.512350694444	0.308936111111	0.337875694444	0.285670833333	0.321735416667	0.258550694444
